user_input,retrieved_contexts,response,reference,context_precision,context_recall,faithfulness,answer_relevancy
"E aí, vi que tem tipo uma carteirinha pro restaurante. Como eu faço pra imprimir essa carteirinha pra entrar no restaurante?","['Tela do Sistema Controle de Acesso ao Restaurante Institucional Nota: Com a carteirinha em mãos, aponte o código de barra no leitor de código de barra do Sistema Controle de acesso ao Restaurante Institucional que se encontra posicionado na entrada do restaurante.\n\nAcesse sua conta do SUAP Clique no seu perfil/nome localizado no canto superior esquerdo. Nota: O acesso do aluno ao espaço físico do restaurante institucional se dá por meio da leitura do código de barra da carteirinha. Clique no botão Documentos Clique no botão Imprimir Carteirinha Nota: O aluno poderá usar a carteirinha no celular ou impressa Área do Aluno\n\nClique no botão ""Opções"" no canto superior esquerdo da tela Clique em ""Campus"" Clique em ""Cadastrar"" Sistema de Controle de Acesso ao Restaurante Institucional']","1. Acesse sua conta no SUAP.
2. Clique no seu perfil/nome no canto superior esquerdo.
3. Clique em ""Documentos"".
4. Clique em ""Imprimir Carteirinha"".","O manual menciona a funcionalidade 'Imprimir Carteirinha para Acesso ao Restaurante Institucional' na área do aluno. No entanto, o trecho fornecido não detalha os passos específicos para realizar a impressão.",0.9999999999,0.5,1.0,0.3288559130725078
"Se eu não comer a comida que reservei, tem que justificar, né? Mas como eu faço pra visualizar essas justificativas que eu fiz? Tipo, onde vejo se deu certo?",['Acesse: ATIVIDADES ESTUDANTIS - Restaurante Institucional - Reservas Refeições Preencha a o formulário de justificativa e salve. Visualizar justificativa Tela da Justificativa\n\nAcesse o menu: ATIVIDADES ESTUDANTIS - Restaurante Institucional - Minhas Reservas Busque pela reserva Clique no botão Ver Justificativa Tela da Justificativa Área do Aluno\n\nAcesse: ATIVIDADES ESTUDANTIS - Restaurante Institucional - Reservas Refeições Preencha a o formulário de justificativa e salve. Visualizar justificativa Tela da Justificativa Área Nutricionista'],"Para visualizar as justificativas que você fez para reservas de refeições no Restaurante Institucional, siga os passos abaixo:

1. Acesse o menu: ATIVIDADES ESTUDANTIS - Restaurante Institucional - Minhas Reservas.
2. Busque pela reserva que deseja verificar.
3. Clique no botão ""Ver Justificativa"" para visualizar a justificativa associada à reserva.
4. A tela exibida será a ""Tela da Justificativa"" na ""Área do Aluno"" ou na ""Área Nutricionista"", dependendo do perfil de acesso.

Dessa forma, você poderá verificar se a justificativa foi registrada com sucesso.","O manual informa que na Área do Aluno é possível 'Visualizar Justificativa de Reservas de Refeições não Consumidas'. Contudo, o texto não descreve o procedimento passo a passo para acessar essa visualização.",0.9999999999,0.5,1.0,0.7030527702350767
"E aí, calouro aqui, tô meio perdido. Oq eu consigo fazer no sistema do restaurante institucional, tipo, quais são as opções pra mim?","['Clique no botão ""Opções"" no canto superior esquerdo da tela Clique em ""Campus"" Clique em ""Cadastrar"" Sistema de Controle de Acesso ao Restaurante Institucional\n\nSistema de Controle de Acesso ao Restaurante Institucional\n\nClique no botão ""Opções"" no canto superior esquerdo da tela Clique em ""Sincronizar com Suap"" Clique em ""Puxar Reservas Refeições"" Sistema de Controle de Acesso ao Restaurante Institucional']","1. Clique no botão ""Opções"" no canto superior esquerdo da tela.
2. Clique em ""Campus"".
3. Clique em ""Cadastrar"".
4. Clique em ""Sincronizar com Suap"".
5. Clique em ""Puxar Reservas Refeições"".","Como aluno, você pode 'Reservar Refeição com Acesso a Conta do Suap', 'Reservar Refeição sem Acesso a Conta do Suap', 'Buscar Reservas', 'Cancelar Reserva', 'Visualizar Justificativa de Reservas de Refeições não Consumidas' e 'Imprimir Carteirinha para Acesso ao Restaurante Institucional'.",0.9999999999,1.0,1.0,0.33354666830610324
"Tô tentando achar o SUAP no site do IFPI, mas não acho o link. Onde fica, tipo?","['O primeiro passo é saber o caminho para acessar o sistema SUAP. Pelo site do IFPI é possível encontrar o link que leva ao sistema. 1º PASSO : Procurando a palavra IFPI no Google, o site do instituto aparece na primeira posição da lista de resultados. 2º PASSO : Digitando "" ifpi.edu.br "" na barra de endereços. Tem-se o acesso direto ao site do IFPI. 3º PASSO : Navegando pelo menu esquerdo do site até a parte área do servidor, encontra-se o Link "" SUAP "" que leva ao sistema. 4º PASSO : Para acessar o sistema SUAP é necessário estar autenticado.\n\nAcessar o sistema SUAP de forma direta 1º PASSO : Ao tentar encontrar o sistema SUAP pelo Google, é importante observar se o link está ligado ao IFPI 2º PASSO : Digitando "" suap.ifpi.edu.br "" na barra de endereços. Tem-se o acesso direto ao sistema SUAP\n\nPasso 01 : Na página inicial do Suap, acessada em suap.ifpi.edu.br , vá até o menu lateral esquerdo e clique em Processos Eletrônicos. Essa funcionalidade também está disponível no portal institucional ifpi.edu.br , no menu Consulta de Processos https://www.ifpi.edu.br/consulta-de-processos , opção Consulta de processos eletrônicos. Passo 02 : Na página digite os dados do processo que você deseja consultar. Será exigido pelo módulo pelo menos um campo preenchido. O usuário poderá fazer a pesquisa com o Número do processo , o Tipo de processo ou mesmo o Assunto , nesse último caso o campo de consulta deverá ser preenchido com no mínimo três palavras']","1. Procurar a palavra IFPI no Google e acessar o site do instituto.
2. Digitar ""ifpi.edu.br"" na barra de endereços para acessar o site do IFPI.
3. Navegar pelo menu esquerdo do site até a área do servidor e encontrar o link ""SUAP"" que leva ao sistema.","Pra achar o link do SUAP pelo site do IFPI, você precisa primeiro procurar 'IFPI' no Google ou digitar 'ifpi.edu.br'. Depois, navegue pelo menu esquerdo do site até a 'área do servidor', e lá você encontra o link 'SUAP'.",0.9999999999,1.0,1.0,0.7891023415099966
"Tem um jeito mais rápido de entrar no SUAP? Tipo, um link direto?","['Acessar o sistema SUAP de forma direta 1º PASSO : Ao tentar encontrar o sistema SUAP pelo Google, é importante observar se o link está ligado ao IFPI 2º PASSO : Digitando "" suap.ifpi.edu.br "" na barra de endereços. Tem-se o acesso direto ao sistema SUAP\n\n. Após o acesso, o examinador externo poderá visualizar a ata e assinar eletronicamente o documento. 2º PASSO: Ao clicar no link, o examinador será redirecionado para a página de acesso ao SUAP . Para o primeiro acesso, é necessário clicar em ""Esqueceu a senha"". Em seguida, o examinador deve criar uma nova senha e, posteriormente, acessar a página do SUAP . 3º PASSO: Ao clicar no link, o examinador será redirecionado para a página de redefinição de senha. O examinador deve criar uma nova senha, inserindo seu nome de usuário (que é o CPF do examinador), CPF e completar a verificação ""Não sou um robô"". Em seguida, clique em ""Enviar"". Um link para a redefinição de senha será gerado e enviado para o endereço de e-mail cadastrado\n\nQuem faz : Aluno Para realizar os procedimentos a seguir é necessário está logado no sistema SUAP, para mais informações ver: Como fazer Login no SUAP Edu ? Inscrever-se em um Programa Na tela inicial do SUAP na seção de notificações ( Fique Atento! ), inscreva-se clicando no programa com período de inscrição aberto. Para inscrever-se em editais de Benefícios é obrigatório está com a caracterização socioeconômica atualizada Preencha a caraterização socioeconômica e o questionário de inscrição e em seguida clique e Enviar Na próxima seção, preencha corretamente os dados da inscrição com atenção ao quadro de composição do grupo familiar ao final, clique novamente em Continuar Anexe a documentação comprobatória e clique em Continuar Os tipos de arquivos permitidos são: .pdf, .jpeg, .jpg,']","Sim, para acessar o SUAP de forma direta, basta digitar ""suap.ifpi.edu.br"" na barra de endereços do navegador. Isso garantirá o acesso direto ao sistema SUAP do IFPI.","Sim, você pode acessar o SUAP de forma direta digitando 'suap.ifpi.edu.br' na barra de endereços do seu navegador.",0.9999999999,1.0,0.5,0.8007313114290197
"Qual é o meu usuário pra logar no SUAP? Sou aluno, tô perdido.","['O passo a passo para fazer o processo de autenticação do usuário no sistema SUAP 1º PASSO : Dependendo do caso, o usuário vai ser o SIAPE para o servidor, MATRÍCULA no caso do aluno e o CPF para os terceirizados, bolsistas e afins. 2º PASSO : O processo de autenticação sendo bem-sucedido. O acesso às funcionalidades do sistema será liberado da forma apresentada na tela abaixo, constando no menu esquerdo a foto com o nome do usuário logado e o link "" SAIR "" para fechar a sessão. Caso apareça uma tela com uma mensagem de erro, o usuário deverá rever: - A senha ou usuário estão errados; - O usuário não está cadastrado no sistema; - O usuário está inativo ou sem permissões de acessar o sistema;\n\nAcesse sua conta do SUAP Clique no seu perfil/nome localizado no canto superior esquerdo. Nota: O acesso do aluno ao espaço físico do restaurante institucional se dá por meio da leitura do código de barra da carteirinha. Clique no botão Documentos Clique no botão Imprimir Carteirinha Nota: O aluno poderá usar a carteirinha no celular ou impressa Área do Aluno\n\nQuem faz : Aluno Para realizar os procedimentos a seguir é necessário está logado no sistema SUAP, para mais informações ver: Como fazer Login no SUAP Edu ? Inscrever-se em um Programa Na tela inicial do SUAP na seção de notificações ( Fique Atento! ), inscreva-se clicando no programa com período de inscrição aberto. Para inscrever-se em editais de Benefícios é obrigatório está com a caracterização socioeconômica atualizada Preencha a caraterização socioeconômica e o questionário de inscrição e em seguida clique e Enviar Na próxima seção, preencha corretamente os dados da inscrição com atenção ao quadro de composição do grupo familiar ao final, clique novamente em Continuar Anexe a documentação comprobatória e clique em Continuar Os tipos de arquivos permitidos são: .pdf, .jpeg, .jpg,']","1. Se você é aluno, o seu usuário para logar no SUAP é a sua MATRÍCULA. 
2. Acesse sua conta do SUAP e clique no seu perfil/nome localizado no canto superior esquerdo.","Pra você que é aluno, o usuário para fazer login no SUAP é a sua MATRÍCULA.",0.9999999999,1.0,0.5,0.8918705694692162
"Tô tentando logar no SUAP, mas dá erro. Oq pode ser?","['O passo a passo para fazer o processo de autenticação do usuário no sistema SUAP 1º PASSO : Dependendo do caso, o usuário vai ser o SIAPE para o servidor, MATRÍCULA no caso do aluno e o CPF para os terceirizados, bolsistas e afins. 2º PASSO : O processo de autenticação sendo bem-sucedido. O acesso às funcionalidades do sistema será liberado da forma apresentada na tela abaixo, constando no menu esquerdo a foto com o nome do usuário logado e o link "" SAIR "" para fechar a sessão. Caso apareça uma tela com uma mensagem de erro, o usuário deverá rever: - A senha ou usuário estão errados; - O usuário não está cadastrado no sistema; - O usuário está inativo ou sem permissões de acessar o sistema;\n\n. OBSERVAÇÃO: Caso essa opção não esteja disponível, é provável que o usuário não possua as devidas permissões necessárias no SUAP. Para resolver esse problema, abra um chamado na central de serviços como mostra o tutorial Abrindo chamados na Central de Serviços solicitando a adição do perfil necessário para ter acesso a essa funcionalidade. 3º PASSO: Na tela seguinte, informe sua senha do SUAP, o certificado gerado em seu nome e a senha do certificado. Após inserir todas essas informações corretamente, clique no botão verde "" Enviar "". 4º PASSO: Se o processo for bem-sucedido, você verá uma tela com uma tarja verde no topo exibindo a mensagem "" Sessão de assinatura eletrônica iniciada com sucesso ""\n\nQuem faz : Aluno Para realizar os procedimentos a seguir é necessário está logado no sistema SUAP, para mais informações ver: Como fazer Login no SUAP Edu ? Inscrever-se em um Programa Na tela inicial do SUAP na seção de notificações ( Fique Atento! ), inscreva-se clicando no programa com período de inscrição aberto. Para inscrever-se em editais de Benefícios é obrigatório está com a caracterização socioeconômica atualizada Preencha a caraterização socioeconômica e o questionário de inscrição e em seguida clique e Enviar Na próxima seção, preencha corretamente os dados da inscrição com atenção ao quadro de composição do grupo familiar ao final, clique novamente em Continuar Anexe a documentação comprobatória e clique em Continuar Os tipos de arquivos permitidos são: .pdf, .jpeg, .jpg,']","O erro ao tentar logar no SUAP pode ocorrer por diferentes motivos, como senha ou usuário incorretos, usuário não cadastrado, usuário inativo ou sem permissões de acesso. Certifique-se de inserir corretamente suas informações e, se o problema persistir, abra um chamado na central de serviços para solicitar as devidas permissões necessárias.","Se aparecer uma mensagem de erro ao tentar logar, pode ser que a senha ou o usuário estejam errados, que seu usuário não esteja cadastrado no sistema, ou que esteja inativo/sem permissões.",0.9999999999,1.0,0.75,0.8533405355882638
"Esqueci minha senha do SUAP, e agora? Tem como mudar?","['. Em seguida, clique em ""Enviar"". Um link para a redefinição de senha será gerado e enviado para o endereço de e-mail cadastrado. 4º PASSO: Basta acessar o seu e-mail e proceder com a troca da senha para poder fazer o primeiro acesso ao Suap e realizar a avaliação da ata. ====================================================================================================== ABERTURA DE CHAMADO PARA SINCRONIZAR PRESTADOR DE SERVIÇO/AVALIADOR EXTERNO 1º PASSO: Para abrir um chamado, acesse o SUAP e vá até o menu Central de Serviços -> Abrir Chamado no menu principal. Outra opção é acessar o link “ Abrir Chamado ” disponível na página inicial do SUAP\n\n. Após o acesso, o examinador externo poderá visualizar a ata e assinar eletronicamente o documento. 2º PASSO: Ao clicar no link, o examinador será redirecionado para a página de acesso ao SUAP . Para o primeiro acesso, é necessário clicar em ""Esqueceu a senha"". Em seguida, o examinador deve criar uma nova senha e, posteriormente, acessar a página do SUAP . 3º PASSO: Ao clicar no link, o examinador será redirecionado para a página de redefinição de senha. O examinador deve criar uma nova senha, inserindo seu nome de usuário (que é o CPF do examinador), CPF e completar a verificação ""Não sou um robô"". Em seguida, clique em ""Enviar"". Um link para a redefinição de senha será gerado e enviado para o endereço de e-mail cadastrado\n\n. 3º PASSO: Ao clicar no link, o examinador será redirecionado para a página de redefinição de senha. O examinador deve criar uma nova senha, inserindo seu nome de usuário (que é o CPF do examinador), CPF e completar a verificação ""Não sou um robô"". Em seguida, clique em ""Enviar"". Um link para a redefinição de senha será gerado e enviado para o endereço de e-mail cadastrado. 4º PASSO: Basta acessar o seu e-mail e proceder com a troca da senha para poder fazer o primeiro acesso ao Suap e realizar a avaliação da ata.']","1. Acesse a página de redefinição de senha no SUAP.
2. Insira seu nome de usuário (CPF), CPF e complete a verificação ""Não sou um robô"".
3. Clique em ""Enviar"" para gerar um link de redefinição de senha enviado para o seu e-mail cadastrado.
4. Acesse seu e-mail, siga as instruções para trocar a senha e assim poder fazer o primeiro acesso ao SUAP.","Sim, se a senha estiver errada ou desatualizada, o sistema oferece a opção de alterar a senha pelo link que aparece destacado na tela.",0.9999999999,0.0,1.0,0.8157483420742085
"Pra alterar a senha, oq eles pedem? Só a senha antiga?","['. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa. 6º PASSO : Mensagem de senha alterada com sucesso Se alguma das credenciais do requisitante estiver errada. O sistema irá rejeitar a solicitação com uma mensagem destacada em vermelho.\n\nEsta sessão demonstra que o usuário poderá restabelecer o acesso ao sistema, recuperando a senha esquecida ou aumentando a segurança pela criação de uma senha mais forte e atualizada. 1º PASSO : A mensagem mostrada na tela abaixo sinaliza que a senha está errada ou desatualizada. O sistema oferece a opção de alterar a senha pelo link destacado. 2º PASSO : Por questões de segurança, o requerente deverá informar as suas credenciais de Usuário e CPF. 3º PASSO : Com a solicitação de senha sendo bem sucedida, serão enviadas as instruções para o e-mail do requerente cadastrado no sistema. 4º PASSO : A mensagem no e-mail conterá um link que levará o requerente ao formulário de alteração da senha do usuário. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa\n\n. 3º PASSO: Ao clicar no link, o examinador será redirecionado para a página de redefinição de senha. O examinador deve criar uma nova senha, inserindo seu nome de usuário (que é o CPF do examinador), CPF e completar a verificação ""Não sou um robô"". Em seguida, clique em ""Enviar"". Um link para a redefinição de senha será gerado e enviado para o endereço de e-mail cadastrado. 4º PASSO: Basta acessar o seu e-mail e proceder com a troca da senha para poder fazer o primeiro acesso ao Suap e realizar a avaliação da ata.']","Não. Para alterar a senha, o sistema pede que o requerente informe as suas credenciais de Usuário e CPF.","Por questões de segurança, para alterar a senha, você deverá informar suas credenciais de Usuário e CPF.",0.9999999999,1.0,0.5,0.6456587561055365
"Depois de pedir pra mudar a senha, onde recebo as instruções?","['. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa. 6º PASSO : Mensagem de senha alterada com sucesso Se alguma das credenciais do requisitante estiver errada. O sistema irá rejeitar a solicitação com uma mensagem destacada em vermelho.\n\n. 2º Passo: O prestador de serviço deverá preencher o formulário de solicitação de mudança de senha e, em seguida, clicar em ""Enviar"" . 3º Passo: Quando o e-mail chegar na caixa de entrada, o prestador de serviço deverá abri-lo e clicar no link para gerar sua senha de acesso. 4º Passo: No menu lateral esquerdo, clique em ""DOCUMENTOS/PROCESSOS"" e, em seguida, selecione ""Documentos Eletrônicos - Dashboard"" . Na tela seguinte, clique em ""Assinaturas"" e depois em ""Documentos Esperando minha assinatura"" . 5º Passo: Você será redirecionado para uma página contendo todos os documentos que foram compartilhados e aguardam sua assinatura. Clique no ícone da lupa ao lado do documento para visualizá-lo. Observe que a situação do documento estará como ""aguardando assinatura""\n\nEsta sessão demonstra que o usuário poderá restabelecer o acesso ao sistema, recuperando a senha esquecida ou aumentando a segurança pela criação de uma senha mais forte e atualizada. 1º PASSO : A mensagem mostrada na tela abaixo sinaliza que a senha está errada ou desatualizada. O sistema oferece a opção de alterar a senha pelo link destacado. 2º PASSO : Por questões de segurança, o requerente deverá informar as suas credenciais de Usuário e CPF. 3º PASSO : Com a solicitação de senha sendo bem sucedida, serão enviadas as instruções para o e-mail do requerente cadastrado no sistema. 4º PASSO : A mensagem no e-mail conterá um link que levará o requerente ao formulário de alteração da senha do usuário. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa']","1. Após solicitar a mudança de senha, as instruções serão enviadas para o e-mail cadastrado no sistema do requerente.","Com a solicitação de senha sendo bem-sucedida, as instruções para a alteração serão enviadas para o e-mail do requerente que está cadastrado no sistema.",0.9999999999,1.0,0.5,0.8230774061671795
"Oq vem no e-mail pra mudar a senha? Tipo, um código?","['. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa. 6º PASSO : Mensagem de senha alterada com sucesso Se alguma das credenciais do requisitante estiver errada. O sistema irá rejeitar a solicitação com uma mensagem destacada em vermelho.\n\nEsta sessão demonstra que o usuário poderá restabelecer o acesso ao sistema, recuperando a senha esquecida ou aumentando a segurança pela criação de uma senha mais forte e atualizada. 1º PASSO : A mensagem mostrada na tela abaixo sinaliza que a senha está errada ou desatualizada. O sistema oferece a opção de alterar a senha pelo link destacado. 2º PASSO : Por questões de segurança, o requerente deverá informar as suas credenciais de Usuário e CPF. 3º PASSO : Com a solicitação de senha sendo bem sucedida, serão enviadas as instruções para o e-mail do requerente cadastrado no sistema. 4º PASSO : A mensagem no e-mail conterá um link que levará o requerente ao formulário de alteração da senha do usuário. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa\n\n. 2º Passo: O prestador de serviço deverá preencher o formulário de solicitação de mudança de senha e, em seguida, clicar em ""Enviar"" . 3º Passo: Quando o e-mail chegar na caixa de entrada, o prestador de serviço deverá abri-lo e clicar no link para gerar sua senha de acesso. 4º Passo: No menu lateral esquerdo, clique em ""DOCUMENTOS/PROCESSOS"" e, em seguida, selecione ""Documentos Eletrônicos - Dashboard"" . Na tela seguinte, clique em ""Assinaturas"" e depois em ""Documentos Esperando minha assinatura"" . 5º Passo: Você será redirecionado para uma página contendo todos os documentos que foram compartilhados e aguardam sua assinatura. Clique no ícone da lupa ao lado do documento para visualizá-lo. Observe que a situação do documento estará como ""aguardando assinatura""']",Não encontrei essa informação nos manuais do SUAP disponíveis.,A mensagem no e-mail conterá um link que vai te levar ao formulário de alteração da senha do usuário.,0.9999999999,1.0,0.0,0.0
"Tentei mudar a senha, mas deu erro. Tipo, não aceitou minhas infos. Oq pode ser?","['. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa. 6º PASSO : Mensagem de senha alterada com sucesso Se alguma das credenciais do requisitante estiver errada. O sistema irá rejeitar a solicitação com uma mensagem destacada em vermelho.\n\nEsta sessão demonstra que o usuário poderá restabelecer o acesso ao sistema, recuperando a senha esquecida ou aumentando a segurança pela criação de uma senha mais forte e atualizada. 1º PASSO : A mensagem mostrada na tela abaixo sinaliza que a senha está errada ou desatualizada. O sistema oferece a opção de alterar a senha pelo link destacado. 2º PASSO : Por questões de segurança, o requerente deverá informar as suas credenciais de Usuário e CPF. 3º PASSO : Com a solicitação de senha sendo bem sucedida, serão enviadas as instruções para o e-mail do requerente cadastrado no sistema. 4º PASSO : A mensagem no e-mail conterá um link que levará o requerente ao formulário de alteração da senha do usuário. 5º PASSO : O formulário para alterar a senha disponível de forma bastante explicativa\n\n. 2º Passo: O prestador de serviço deverá preencher o formulário de solicitação de mudança de senha e, em seguida, clicar em ""Enviar"" . 3º Passo: Quando o e-mail chegar na caixa de entrada, o prestador de serviço deverá abri-lo e clicar no link para gerar sua senha de acesso. 4º Passo: No menu lateral esquerdo, clique em ""DOCUMENTOS/PROCESSOS"" e, em seguida, selecione ""Documentos Eletrônicos - Dashboard"" . Na tela seguinte, clique em ""Assinaturas"" e depois em ""Documentos Esperando minha assinatura"" . 5º Passo: Você será redirecionado para uma página contendo todos os documentos que foram compartilhados e aguardam sua assinatura. Clique no ícone da lupa ao lado do documento para visualizá-lo. Observe que a situação do documento estará como ""aguardando assinatura""']","1. Verifique se a mensagem na tela sinaliza que a senha está errada ou desatualizada.
2. Informe suas credenciais de Usuário e CPF corretamente.
3. Aguarde as instruções que serão enviadas para o seu e-mail cadastrado no sistema.
4. Abra o e-mail recebido e clique no link para acessar o formulário de alteração de senha.
5. Preencha o formulário de solicitação de mudança de senha e clique em ""Enviar"".","Se alguma das credenciais que você informou estiver errada, o sistema irá rejeitar a solicitação com uma mensagem destacada em vermelho.",0.9999999999,1.0,0.8,0.3711168809910816
Eu consigo entrar no SUAP usando o GOV.BR? Tô acostumado a usar ele.,"['Acessar o sistema SUAP de forma direta 1º PASSO : Ao tentar encontrar o sistema SUAP pelo Google, é importante observar se o link está ligado ao IFPI 2º PASSO : Digitando "" suap.ifpi.edu.br "" na barra de endereços. Tem-se o acesso direto ao sistema SUAP\n\nObjetivo: Fornecer instruções claras e precisas para que o usuário externo possa assinar digitalmente um documento no PEN Suap, seguindo um passo a passo simples e fácil de entender. 1º PASSO: O usuário deverá acessar o SUAP (acesse aqui) utilizando sua conta do G o v . B R . 2º PASSO: O usuário deverá realizar o login através do portal do G o v . B R . Para isso, será necessário informar o número do CPF como usuário e, em seguida, clicar em Continuar. O sistema redirecionará o usuário para a página de autenticação do G o v . B R . 3º PASSO: Na tela seguinte, o usuário deverá digitar a sua senha cadastrada no G o v . B R e clicar em ""Entrar"" para acessar o SUAP\n\n. B R . 3º PASSO: Na tela seguinte, o usuário deverá digitar a sua senha cadastrada no G o v . B R e clicar em ""Entrar"" para acessar o SUAP . 4º PASSO: Ao acessar a página inicial do SUAP , o usuário será notificado com uma mensagem informando que há um Documento Eletrônico aguardando assinatura na seção ""ATRIBUÍDOS A MIM"" . Clique sobre a mensagem para acessar o documento e realizar a assinatura eletrônica. 5º PASSO: Na tela seguinte, o usuário deve clicar no ícone de lupa, localizado na coluna ""Ações"" , ao lado do documento que deseja assinar, para acessar a tela de assinatura. 6º PASSO: Após ler o conteúdo do documento, o usuário deve clicar no botão ""Assinar"" e, em seguida, selecionar a opção assinar ""Com G o v']","Sim, você consegue entrar no SUAP utilizando o GOV.BR. Basta acessar o SUAP utilizando sua conta do GOV.BR e seguir os passos de login descritos no manual.","O texto informa que o sistema aceita a autenticação feita utilizando o Gov.br, e que essa é uma ação executada pelo Monitor do Projeto (servidor).",0.9999999999,0.5,1.0,0.7232684794219071
"E aí, tipo, eu sou calouro e tô meio perdido. Pra me inscrever nas competições, sou eu mesmo que faço ou tem que pedir pra alguém?","['. Responsabilidade: Organizar e acompanhar as modalidades do seu campus. 👨\u200d🏫 Professor O professor tem acesso para inscrever alunos ou equipes nas competições. Pode: Visualizar as competições disponíveis; Cadastrar, editar e acompanhar as inscrições dos participantes; Enviar, editar ou excluir os documentos necessários dos seus inscritos. Responsabilidade: Garantir que seus alunos estejam devidamente inscritos e com a documentação correta. 👩\u200d🎓 Aluno O aluno pode fazer e gerenciar sua própria inscrição . Pode: Criar, visualizar, editar ou excluir sua inscrição; Enviar, atualizar ou remover seus próprios documentos. Responsabilidade: Cuidar da própria inscrição e garantir que todos os documentos estejam em ordem.\n\nPara o aluno ser adicionado como participante em um programa, é preciso registrar que a documentação dele foi entregue. Quem Faz: Assistente Social, Coordenador e Diretoria de Assistência Estudantil (Reitoria) Acessando a documentação do Aluno 1. Acesse as Inscrições No menu, abra: ATIVIDADES ESTUDANTIS >> Serviço Social >> Programas >> Inscrições 2. Filtre pelo Programa 3\n\nCadastro do aluno membro do projeto de ensino. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Equipe"" 6º PASSO: Clico no botão ""Adicionar Aluno"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Participante adicionado com sucesso.""']","O aluno pode fazer e gerenciar sua própria inscrição nas competições. Você mesmo pode criar, visualizar, editar ou excluir sua inscrição, além de enviar, atualizar ou remover seus próprios documentos. Portanto, você é responsável por cuidar da sua inscrição e garantir que todos os documentos estejam em ordem.","Como aluno, você pode fazer e gerenciar sua própria inscrição nas competições esportivas do SUAP. Não precisa pedir para outra pessoa.",0.9999999999,0.5,0.8,0.5718278127754954
"Pô, me inscrevi, mas esqueci de anexar um doc. Consigo eu mesmo arrumar isso ou tenho que falar com o professor?","['. b) AGENDAR REPOSIÇÃO: Se houver uma data de reposição especificada, o coordenador deve marcar essa data. O professor inserirá a aula na data determinada. Essa opção é editável, permitindo ao professor remarcar a data, se necessário. c) DEVOLVER: Se houver algum erro no documento fornecido pelo professor, a coordenação devolve para que seja inserido um novo documento justificando a ausência. d) INDEFERIR: A justificativa não é aceita.\n\nCadastro de documento diverso relacionado ao projeto. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Anexos"" 6º PASSO: Clico no botão ""Adicionar Anexo"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Anexo cadastrado com sucesso.""\n\nCadastro de documento diverso relacionado ao projeto. Ação executada pelo Servidor (coordenador do projeto). 1º PASSO: Acesso o menu ""Ensino :: Projetos :: Meus Projetos"" 2º PASSO: Vejo a página ""Meus Projetos"" 3º PASSO: Clico no botão ""Visualizar"" 4º PASSO: Vejo a página ""Projeto de Ensino"" 5º PASSO: Clico na aba ""Anexos"" 6º PASSO: Clico no botão ""Adicionar Anexo"" 7º PASSO: Preencho o formulário com os dados 8º PASSO: Clico no botão ""Salvar"" 9º PASSO: Vejo mensagem de sucesso ""Anexo cadastrado com sucesso.""']","Você pode realizar a ação de adicionar um documento relacionado ao projeto seguindo os passos descritos no contexto. Não é necessário falar com o professor para isso. Basta acessar o menu ""Ensino :: Projetos :: Meus Projetos"", visualizar o projeto, clicar na aba ""Anexos"", adicionar o anexo e salvar.","Sim, como aluno, você pode enviar, atualizar ou remover seus próprios documentos relacionados à sua inscrição a qualquer momento.",0.0,1.0,1.0,0.7078649758513821
